ID,IS_ACTIVE,TRANSLATION_SET_ID,IS_CORE,ARTIST_ID,PROJECT_ID,GAID_TYPE_CODE,GAID_TYPE,GAID,CATEGORY_CODE,CATEGORY,TYPE_CODE,TYPE,SUB_TYPE_CODE,SUB_TYPE,COUNTRY_OF_CREATION_CODE,COUNTRY_OF_CREATION,CREATION_DATE,ESTIMATED_PUBLIC_DOMAIN_DATE,MAJOR_GENRE_CODE,MAJOR_GENRE,MINOR_GENRE_CODE,MINOR_GENRE,EXPLICIT_CODE,NON_STANDARD_GENRE,EXPLICIT_RATING,IS_AUTO_CREATE_PRODUCT,IS_THIRD_PARTY_OWNED_REP,IS_COPYRIGHT_LIABILITY,IS_SELLABLE_AS_TRACK,IS_MUSICAL_WORK_BASED,SECURITY_GROUP_ID,PLAY_LENGTH,EDIT_TYPE_CODE,EDIT_TYPE,PRIMARY_LYRICS_LANGUAGE_CODE,PRIMARY_LYRICS_LANGUAGE,COUNTRY_OF_RECORDING_CODE,COUNTRY_OF_RECORDING,MASTERING_LOCATION,IS_INSTRUMENTAL,IS_ARCHIVED,COLOR_DOMAIN_CODE,COLOR_DOMAIN,ARTIST_DISPLAY_TITLE,TITLE,DISPLAY_TITLE,VERSION,VERSION_DESCRIPTION,WORK_DISPLAY_TITLE,SHORT_SYNOPSIS,LONG_SYNOPSIS,KEYWORDS,OCCASION_OR_EVENT,PERFORMANCE_VENUE,TRANSCRIPT_OR_LYRICS,ORCHESTRA_DISPLAY_NAME,TREATMENT,CAPTION,CREATION_LOCATON,GROUP_CODE_OR_COLLECTION,ISRC,NSRA,DUMMY_ASSET_ID,P_CREDIT,WW_REPERTOIRE_OWNER_ID,WW_REPERTOIRE_OWNER_COMPANYNUM,WW_REPERTOIRE_OWNER,PLACE_OF_PUBLICATION,AVAILABLE_IN_CAR,PLATFORM,UNASSIGNED_SALE,SOR_FIN_PROJ_ID,FINANCIAL_COMPANY,FINANCIAL_LABEL,PROJ_ACCTG_ELEMENT_1,CREATED_BY,CREATED_ON,LAST_MODIFIED_BY,LAST_MODIFIED_ON,IS_DELETED,PRIMARY_PRODUCT_ID,P_YEAR,IS_ORIGINAL,IS_METADATA_COMPLETE,IS_DMD_LOCKED,INTERNAL_COMMENTS,PMO_ID,PMO_CODE,PMO_TITLE,METADATA_LANGUAGE_CODE,METADATA_LANGUAGE,COPYRIGHT_HOLDER_TYPE_CODE,COPYRIGHT_HOLDER_TYPE,COUNTRY_OF_COMMISSIONING_CODE,COUNTRY_OF_COMMISSIONING,AUDIO_PRESENTATION_CODE,AUDIO_PRESENTATION,SUCCESSOR_STATUS_CODE,SUCCESSOR_STATUS,IS_PARTICIPANT_COMPLETE,ADDITIONAL_MAIN_ARTISTS,ORIGINAL_GLOBAL_RELEASE_DATE,IS_CONFIDENTIAL,MDM_TITLE_CLEANED,MDM_ATTRIBUTES_CLEANED,MDM_ARTIST_CLEANED,MDM_ASSET_PARTICIPANT_CLEANED,MDM_ASSET_WORK_PARTICIP_CLEAN,MDM_CREDITS_CLEANED,MDM_CLEANED,MDM_RLS_DATE_CLEANED,CONSUMER_OGRD,MDM_NON_OWNED,MDM_OUT_OF_SCOPE,IS_SPLIT_OWNED
9696006,Y,532,N,1859128,3650915,243,ISRC,HKE672200670,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2014-11-11 00:00:00.000,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:03:52,,,4382,English,4044,CHINA,,,,,,袁婭維,T.I.A. (This Is Amazing),T.I.A. (This Is Amazing),,,T.I.A. (This is Amazing),,,,,,,,,,,,HKE672200670,,,2014 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 07:13:26.000,1749,2023-08-01 23:53:50.000,N,11272675,2014,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2014-11-18 00:00:00.000,N,,,,,,,,,2014-11-18 00:00:00.000,,,N
9696007,Y,501,Y,1859128,3650915,243,ISRC,HKE672200671,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2014-11-11 00:00:00.000,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:03,,,4333,Chinese,4044,CHINA,,,,,,TIA RAY,Shine,Shine,,,Shine,,,,,,,,,,,,HKE672200671,,,2014 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 07:13:26.000,1749,2023-08-01 23:53:50.000,N,11272676,2014,Y,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2014-11-18 00:00:00.000,N,,,,,,,,,2014-11-14 00:00:00.000,,,N
9696007,Y,531,N,1859128,3650915,243,ISRC,HKE672200671,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2014-11-11 00:00:00.000,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:03,,,4333,Chinese,4044,CHINA,,,,,,袁娅维,不同凡想,不同凡想,,,不同凡想,,,,,,,,,,,,HKE672200671,,,2014 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 07:23:04.000,1749,2023-08-01 23:53:50.000,N,11272676,2014,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2014-11-18 00:00:00.000,N,,,,,,,,,2014-11-14 00:00:00.000,,,N
9696007,Y,532,N,1859128,3650915,243,ISRC,HKE672200671,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2014-11-11 00:00:00.000,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:03,,,4333,Chinese,4044,CHINA,,,,,,袁婭維,不同凡想,不同凡想,,,不同凡想,,,,,,,,,,,,HKE672200671,,,2014 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 07:23:04.000,1749,2023-08-01 23:53:50.000,N,11272676,2014,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2014-11-18 00:00:00.000,N,,,,,,,,,2014-11-14 00:00:00.000,,,N
9696008,Y,501,Y,1859128,3650915,243,ISRC,HKE672200672,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2014-11-11 00:00:00.000,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:03:54,,,4382,English,4044,CHINA,,,,,,TIA RAY,Lost in Traveling,Lost in Traveling,,,Lost In Traveling,,,,,,,,,,,,HKE672200672,,,2014 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 07:13:26.000,1749,2023-08-01 23:53:50.000,N,11272677,2014,Y,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2014-11-18 00:00:00.000,N,,,,,,,,,2014-11-18 00:00:00.000,,,N
9696008,Y,531,N,1859128,3650915,243,ISRC,HKE672200672,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2014-11-11 00:00:00.000,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:03:54,,,4382,English,4044,CHINA,,,,,,袁娅维,旅行中忘记,旅行中忘记,,,旅行中忘记,,,,,,,,,,,,HKE672200672,,,2014 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 07:23:04.000,1749,2023-08-01 23:53:50.000,N,11272677,2014,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2014-11-18 00:00:00.000,N,,,,,,,,,2014-11-18 00:00:00.000,,,N
9696008,Y,532,N,1859128,3650915,243,ISRC,HKE672200672,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2014-11-11 00:00:00.000,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:03:54,,,4382,English,4044,CHINA,,,,,,袁婭維,旅行中忘記,旅行中忘記,,,旅行中忘記,,,,,,,,,,,,HKE672200672,,,2014 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 07:23:04.000,1749,2023-08-01 23:53:50.000,N,11272677,2014,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2014-11-18 00:00:00.000,N,,,,,,,,,2014-11-18 00:00:00.000,,,N
9696009,Y,501,Y,1859128,3650915,243,ISRC,HKE672200673,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2014-11-11 00:00:00.000,,2751,Pop,,,1219,,Not Explicit,N,N,,N,Y,1000078,000:05:12,,,4382,English,4044,CHINA,,,,,,TIA RAY,Love Can Fly,Love Can Fly,,,Love Can Fly,,,,,,,,,,,,HKE672200673,,,2014 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 07:13:26.000,1749,2023-08-01 23:53:50.000,N,11272678,2014,Y,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2014-11-18 00:00:00.000,N,,,,,,,,,2014-11-18 00:00:00.000,,,N
9696009,Y,531,N,1859128,3650915,243,ISRC,HKE672200673,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2014-11-11 00:00:00.000,,2751,Pop,,,1219,,Not Explicit,N,N,,N,Y,1000078,000:05:12,,,4382,English,4044,CHINA,,,,,,袁娅维,Love Can Fly,Love Can Fly,,,Love Can Fly,,,,,,,,,,,,HKE672200673,,,2014 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 07:23:05.000,1749,2023-08-01 23:53:50.000,N,11272678,2014,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2014-11-18 00:00:00.000,N,,,,,,,,,2014-11-18 00:00:00.000,,,N
9696009,Y,532,N,1859128,3650915,243,ISRC,HKE672200673,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2014-11-11 00:00:00.000,,2751,Pop,,,1219,,Not Explicit,N,N,,N,Y,1000078,000:05:12,,,4382,English,4044,CHINA,,,,,,袁婭維,Love Can Fly,Love Can Fly,,,Love Can Fly,,,,,,,,,,,,HKE672200673,,,2014 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 07:23:05.000,1749,2023-08-01 23:53:50.000,N,11272678,2014,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2014-11-18 00:00:00.000,N,,,,,,,,,2014-11-18 00:00:00.000,,,N
9696010,Y,501,Y,1859128,3650915,243,ISRC,HKE672200674,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2014-11-11 00:00:00.000,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:03:21,,,4382,English,4044,CHINA,,,,,,TIA RAY,Bei Bi,Bei Bi,,,Bei Bi,,,,,,,,,,,,HKE672200674,,,2014 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 07:13:27.000,1749,2023-08-01 23:53:50.000,N,11272679,2014,Y,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2014-11-18 00:00:00.000,N,,,,,,,,,2014-11-18 00:00:00.000,,,N
9696010,Y,531,N,1859128,3650915,243,ISRC,HKE672200674,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2014-11-11 00:00:00.000,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:03:21,,,4382,English,4044,CHINA,,,,,,袁娅维,卑鄙,卑鄙,,,卑鄙,,,,,,,,,,,,HKE672200674,,,2014 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 07:23:05.000,1749,2023-08-01 23:53:50.000,N,11272679,2014,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2014-11-18 00:00:00.000,N,,,,,,,,,2014-11-18 00:00:00.000,,,N
9696010,Y,532,N,1859128,3650915,243,ISRC,HKE672200674,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2014-11-11 00:00:00.000,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:03:21,,,4382,English,4044,CHINA,,,,,,袁婭維,卑鄙,卑鄙,,,卑鄙,,,,,,,,,,,,HKE672200674,,,2014 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 07:23:05.000,1749,2023-08-01 23:53:50.000,N,11272679,2014,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2014-11-18 00:00:00.000,N,,,,,,,,,2014-11-18 00:00:00.000,,,N
9696011,Y,501,Y,1859128,3650915,243,ISRC,HKE672200675,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2014-11-11 00:00:00.000,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:03:38,,,4382,English,4044,CHINA,,,,,,TIA RAY,The Maya of Love,The Maya of Love,,,The Maya of Love,,,,,,,,,,,,HKE672200675,,,2014 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 07:13:27.000,1749,2023-08-01 23:53:50.000,N,11272680,2014,Y,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2014-11-18 00:00:00.000,N,,,,,,,,,2014-11-18 00:00:00.000,,,N
9696011,Y,531,N,1859128,3650915,243,ISRC,HKE672200675,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2014-11-11 00:00:00.000,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:03:38,,,4382,English,4044,CHINA,,,,,,袁娅维,玛雅恋人,玛雅恋人,,,玛雅恋人,,,,,,,,,,,,HKE672200675,,,2014 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 07:23:10.000,1749,2023-08-01 23:53:50.000,N,11272680,2014,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2014-11-18 00:00:00.000,N,,,,,,,,,2014-11-18 00:00:00.000,,,N
9696011,Y,532,N,1859128,3650915,243,ISRC,HKE672200675,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2014-11-11 00:00:00.000,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:03:38,,,4382,English,4044,CHINA,,,,,,袁婭維,瑪雅戀人,瑪雅戀人,,,瑪雅戀人,,,,,,,,,,,,HKE672200675,,,2014 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 07:23:10.000,1749,2023-08-01 23:53:50.000,N,11272680,2014,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2014-11-18 00:00:00.000,N,,,,,,,,,2014-11-18 00:00:00.000,,,N
9696012,Y,501,Y,1859128,3650915,243,ISRC,HKE672200676,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2014-11-11 00:00:00.000,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:15,,,4382,English,4044,CHINA,,,,,,TIA RAY,Amor,Amor,,,Amor,,,,,,,,,,,,HKE672200676,,,2014 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 07:13:27.000,1749,2023-08-01 23:53:50.000,N,11272681,2014,Y,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2014-11-18 00:00:00.000,N,,,,,,,,,2014-11-18 00:00:00.000,,,N
9696012,Y,531,N,1859128,3650915,243,ISRC,HKE672200676,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2014-11-11 00:00:00.000,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:15,,,4382,English,4044,CHINA,,,,,,袁娅维,爱莫,爱莫,,,爱莫,,,,,,,,,,,,HKE672200676,,,2014 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 07:23:10.000,1749,2023-08-01 23:53:50.000,N,11272681,2014,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2014-11-18 00:00:00.000,N,,,,,,,,,2014-11-18 00:00:00.000,,,N
9696012,Y,532,N,1859128,3650915,243,ISRC,HKE672200676,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2014-11-11 00:00:00.000,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:15,,,4382,English,4044,CHINA,,,,,,袁婭維,愛莫,愛莫,,,愛莫,,,,,,,,,,,,HKE672200676,,,2014 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 07:23:10.000,1749,2023-08-01 23:53:50.000,N,11272681,2014,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2014-11-18 00:00:00.000,N,,,,,,,,,2014-11-18 00:00:00.000,,,N
9696013,Y,501,Y,1859128,3650915,243,ISRC,HKE672200677,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2014-11-11 00:00:00.000,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:03:40,,,4382,English,4044,CHINA,,,,,,TIA RAY,Fav Blue,Fav Blue,,,Fav Blue,,,,,,,,,,,,HKE672200677,,,2014 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 07:13:27.000,1749,2023-08-01 23:53:50.000,N,11272682,2014,Y,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2014-11-18 00:00:00.000,N,,,,,,,,,2014-11-18 00:00:00.000,,,N
9696013,Y,531,N,1859128,3650915,243,ISRC,HKE672200677,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2014-11-11 00:00:00.000,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:03:40,,,4382,English,4044,CHINA,,,,,,袁娅维,潜蓝色,潜蓝色,,,潜蓝色,,,,,,,,,,,,HKE672200677,,,2014 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 07:23:11.000,1749,2023-08-01 23:53:51.000,N,11272682,2014,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2014-11-18 00:00:00.000,N,,,,,,,,,2014-11-18 00:00:00.000,,,N
9696013,Y,532,N,1859128,3650915,243,ISRC,HKE672200677,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2014-11-11 00:00:00.000,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:03:40,,,4382,English,4044,CHINA,,,,,,袁婭維,潛藍色,潛藍色,,,潛藍色,,,,,,,,,,,,HKE672200677,,,2014 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 07:23:11.000,1749,2023-08-01 23:53:51.000,N,11272682,2014,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2014-11-18 00:00:00.000,N,,,,,,,,,2014-11-18 00:00:00.000,,,N
9696014,Y,501,Y,1859128,3650915,243,ISRC,HKE672200678,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2014-11-11 00:00:00.000,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:21,,,4382,English,4044,CHINA,,,,,,TIA RAY,Don't Lie,Don't Lie,,,Don't Lie,,,,,,,,,,,,HKE672200678,,,2014 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 07:13:27.000,1749,2023-08-01 23:53:54.000,N,11272683,2014,Y,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2014-11-18 00:00:00.000,N,,,,,,,,,2014-11-18 00:00:00.000,,,N
9696014,Y,531,N,1859128,3650915,243,ISRC,HKE672200678,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2014-11-11 00:00:00.000,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:21,,,4382,English,4044,CHINA,,,,,,袁娅维,直接,直接,,,直接,,,,,,,,,,,,HKE672200678,,,2014 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 07:23:11.000,1749,2023-08-01 23:53:54.000,N,11272683,2014,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2014-11-18 00:00:00.000,N,,,,,,,,,2014-11-18 00:00:00.000,,,N
9696014,Y,532,N,1859128,3650915,243,ISRC,HKE672200678,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2014-11-11 00:00:00.000,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:21,,,4382,English,4044,CHINA,,,,,,袁婭維,直接,直接,,,直接,,,,,,,,,,,,HKE672200678,,,2014 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 07:23:11.000,1749,2023-08-01 23:53:54.000,N,11272683,2014,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2014-11-18 00:00:00.000,N,,,,,,,,,2014-11-18 00:00:00.000,,,N
9696015,Y,501,Y,1859128,3650915,243,ISRC,HKE672200679,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2014-11-11 00:00:00.000,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:24,,,4382,English,4044,CHINA,,,,,,TIA RAY,True Love (feat. Ding Shao Hua),True Love (feat. Ding Shao Hua),,,True Love (Feat. Ding Shao Hua),,,,,,,,,,,,HKE672200679,,,2014 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 07:13:28.000,1749,2023-08-01 23:53:55.000,N,11272684,2014,Y,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,Ding Shao Hua,2014-11-18 00:00:00.000,N,,,,,,,,,2014-11-18 00:00:00.000,,,N
9696015,Y,531,N,1859128,3650915,243,ISRC,HKE672200679,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2014-11-11 00:00:00.000,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:24,,,4382,English,4044,CHINA,,,,,,袁娅维,True Love (feat. 丁少华),True Love (feat. 丁少华),,,True Love (Feat. 丁少华),,,,,,,,,,,,HKE672200679,,,2014 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 07:23:15.000,1749,2023-08-01 23:53:55.000,N,11272684,2014,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,丁少华,2014-11-18 00:00:00.000,N,,,,,,,,,2014-11-18 00:00:00.000,,,N
